"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.965652782E1;-8.079209328E-1;1.177072525E-1;-3.394875288E0
1.966600074E1;1.334208727E0;-1.978183746E0;8.098351955E-2
1.967547366E1;2.457648993E0;-3.766702652E0;-9.345297813E-1
1.968494663E1;1.162112474E0;-3.420736313E0;-3.429993629E0
1.969441954E1;-1.040273428E0;-1.459180832E0;-4.819321156E0
1.970389246E1;-2.201123238E0;-1.597661972E-1;-4.819953442E0
1.971336543E1;-3.480376959E0;-4.903259277E-1;-4.058829308E0
1.972283835E1;-5.492996216E0;-1.750720501E0;-3.163828373E0
1.973231126E1;-6.742977142E0;-1.170861721E0;-1.729066610E0
1.974178423E1;-3.670796394E0;5.545728683E0;6.828924179E0
1.975125715E1;2.882259846E0;1.692349815E1;1.398152637E1
1.976073006E1;5.500657558E-1;1.933097458E1;-6.852710247E-2
1.977020303E1;-1.207989931E0;6.007882118E0;-8.594840050E0
1.977967595E1;1.160198569E0;-1.042103386E1;-1.033849621E1
1.978914887E1;-2.627997398E0;-1.341130638E1;-3.044448376E0
1.979862178E1;-1.228768539E1;-6.451023102E0;-1.826566339E0
1.980809475E1;-1.887121391E1;-1.491359234E0;-3.462574482E0
1.981756767E1;-1.707519531E1;-5.533342361E-1;2.494586945E0
1.982704059E1;-1.278976250E1;-1.007858276E0;8.517838478E0
1.983651355E1;-1.233585262E1;3.333415985E-1;8.097632408E0
1.984598647E1;-1.889597893E1;4.031227112E0;4.785340786E0
1.985545939E1;-2.105464935E1;4.625757217E0;2.522154331E0
1.986493236E1;-1.355323792E1;1.586675644E0;2.378408909E-1
1.987440527E1;-5.228119850E0;-3.441228867E-1;-2.022635221E0
1.988387824E1;6.834309101E-1;-1.664743423E-1;-4.761202812E0
1.989335116E1;3.823510170E0;9.942741394E-1;-7.237986565E0
1.990282408E1;4.717614651E0;1.652818680E0;-6.957300186E0
1.991229699E1;4.256280899E0;1.214770317E0;-5.702695847E0
1.992176996E1;2.890032530E0;7.329368591E-2;-4.668965816E0
1.993124288E1;1.343827963E0;-7.812232971E-1;-3.333698511E0
1.994071579E1;-2.685807943E-1;-8.013057709E-1;-1.409999132E0
1.995018876E1;-1.740368366E0;-9.005546570E-2;7.619986534E-1
1.995966168E1;-2.580309153E0;5.424690247E-1;1.633067012E0
1.996913460E1;-2.546411037E0;7.055759430E-1;2.199689865E0
1.997860756E1;-2.231966972E0;6.420354843E-1;1.862230301E0
1.998808048E1;-1.524731755E0;2.810993195E-1;1.041365266E0
1.999755340E1;-4.448556900E-1;-8.511734009E-2;3.867557049E-1
2.000702637E1;7.271189690E-1;-1.920909882E-1;-2.551341057E-1
2.001649928E1;1.805955410E0;-2.051858902E-1;-7.470865250E-1
2.002597220E1;2.435285330E0;-1.911725998E-1;-8.464283943E-1
2.003544517E1;2.489219189E0;-5.454540253E-2;-6.394393444E-1
2.004491809E1;2.309072018E0;2.001037598E-1;-1.322896481E-1
2.005439100E1;1.630177855E0;3.892869949E-1;4.979612827E-1
2.006386397E1;9.557470083E-1;2.076358795E-1;1.022011042E0
2.007333689E1;5.753149986E-1;-1.708316803E-2;1.051210880E0
2.008280980E1;6.486034393E-2;-1.947984695E-1;1.959485412E0
2.009228277E1;7.879281044E-2;-6.423654556E-1;1.032591581E0
2.010175569E1;7.740389109E-1;-8.556270599E-1;-2.537045479E-1
2.011122861E1;1.007858634E0;9.643363953E-2;7.732653618E-2
2.012070158E1;1.078344822E0;1.434165001E0;6.097774506E-1
2.013017449E1;1.633374691E0;1.169292450E0;-5.038886070E-1
2.013964741E1;1.690015793E0;5.786056519E-1;1.390123367E-2
2.014912038E1;6.578643322E-1;1.209564209E0;9.524464607E-1
2.015859329E1;1.070860386E0;1.474308014E0;9.064276218E-1
2.016806621E1;1.735425591E0;2.168596268E0;8.760888577E-1
2.017753918E1;2.392256975E0;3.452700615E0;1.359387279E0
2.018701210E1;3.230758190E0;3.945913315E0;1.129515171E-1
2.019648501E1;4.626300335E0;3.452075958E0;-7.695648670E-1
2.020595798E1;4.772201538E0;3.113880157E0;-9.506912231E-1
2.021543090E1;4.743242264E0;3.007756233E0;-8.697686195E-1
2.022490382E1;4.810285568E0;2.983101845E0;-5.673761368E-1
2.023437678E1;4.861073017E0;2.956513405E0;-7.179205418E-1
2.024384970E1;5.385169983E0;3.019828796E0;-1.278775930E0
2.025332262E1;5.912395000E0;3.562400818E0;-1.496534109E0
2.026279559E1;6.074687004E0;4.036642551E0;-1.040510893E0
2.027226850E1;6.175167561E0;4.074410915E0;-2.272005081E-1
2.028174142E1;6.501147270E0;4.176557064E0;8.764411211E-1
2.029121439E1;7.316341400E0;4.829279423E0;2.170746565E0
2.030068730E1;8.001955032E0;6.702972412E0;1.843232036E0
2.031016022E1;9.729177475E0;9.555339813E0;2.571550608E0
2.031963319E1;1.029802895E1;1.311977196E1;5.589076996E0
2.032910611E1;9.065903664E0;1.506102657E1;4.446330547E0
2.033857902E1;1.012818146E1;1.466299915E1;3.011086226E0
2.034805199E1;1.197445679E1;1.409357262E1;1.186528921E0
2.035752491E1;1.260361099E1;1.255190372E1;-5.415552139E0
2.036699783E1;1.342351913E1;9.352140427E0;-1.019172573E1
2.037647079E1;1.457754612E1;5.544674397E0;-1.118575096E1
2.038594371E1;1.370463753E1;1.971643448E0;-1.112492847E1
2.039541663E1;1.027078629E1;2.722272873E-1;-1.002980042E1
2.040488960E1;3.446124554E0;1.891570568E0;-1.140464211E1
2.041436251E1;-3.761592388E0;5.383084774E0;-9.510813713E0
2.042383543E1;-6.752880096E0;8.046019554E0;-2.752503157E0
2.043330835E1;-7.628272057E0;8.738204956E0;2.572331429E0
2.044278132E1;-9.135898590E0;7.793091297E0;4.893009186E0
2.045225423E1;-9.427618027E0;4.985089779E0;4.741326809E0
2.046172720E1;-7.600488186E0;1.623281002E0;3.590176105E0
2.047120012E1;-5.457258701E0;-2.297730446E-1;3.062374115E0
2.048067303E1;-3.897225380E0;-4.434251785E-1;2.248323441E0
2.049014600E1;-3.192799568E0;1.248717308E-1;8.680603504E-1
2.049961892E1;-2.735040188E0;4.590730667E-1;-2.852344513E-1
2.050909184E1;-2.249939442E0;-5.706739426E-2;-1.086822271E0
2.051856480E1;-1.464129448E0;-1.233696461E0;-1.092512608E0
2.052803772E1;-5.088143349E-1;-2.662517071E0;-3.380247355E-1
2.053751064E1;5.122098923E-1;-4.221816063E0;2.823913097E-1
2.054698361E1;1.445536137E0;-5.651226997E0;-1.018347740E-1
2.055645652E1;2.390923977E0;-6.389594078E0;-7.310408354E-1
2.056592944E1;3.009100676E0;-6.384102345E0;-8.735340834E-1
2.057540241E1;2.663153887E0;-6.009869099E0;-1.019068122E0
2.058487533E1;1.827548742E0;-5.718420029E0;-8.349434137E-1
2.059434824E1;8.561873436E-1;-5.549263000E0;-1.972725391E-1
2.060382121E1;-7.292933464E-1;-5.413933754E0;2.490292788E-1
2.061329413E1;-2.783286810E0;-5.161285400E0;7.600327730E-1
2.062276704E1;-4.660447121E0;-4.559476376E0;2.145598412E0
2.063224001E1;-5.947303772E0;-3.811231613E0;3.294726849E0
2.064171293E1;-6.827563286E0;-3.200295925E0;3.228246689E0
2.065118585E1;-7.847341061E0;-2.772945881E0;2.023086071E0
2.066065882E1;-8.890954018E0;-2.380306721E0;1.817747355E-1
2.067013173E1;-8.758720398E0;-2.312099457E0;-5.971244574E-1
2.067960465E1;-7.409631729E0;-2.831521511E0;4.401428699E-1
2.068907762E1;-6.219885349E0;-3.396126270E0;7.393313050E-1
2.069855053E1;-5.409350872E0;-3.379426003E0;3.428294659E-1
2.070802345E1;-4.891050816E0;-2.300237179E0;-4.503905773E-2
2.071749642E1;-4.977358818E0;-1.745080948E-1;-6.381419897E-1
2.072696934E1;-4.573729515E0;1.615879059E0;-9.379751682E-1
2.073644225E1;-4.212797165E0;2.920846939E0;-1.698681593E0
2.074591517E1;-4.041495323E0;3.718758583E0;-3.334033489E0
2.075538814E1;-1.968240976E0;2.796493530E0;-2.534627438E0
2.076486105E1;-3.083824873E0;2.315581322E0;-4.687834740E0
2.077433397E1;-3.887635231E0;1.270343781E0;-8.663635254E0
2.078380694E1;-2.562756538E0;7.408657074E-1;-1.662141562E0
2.079327986E1;-1.110608101E0;-1.448639870E0;3.543517113E0
2.080275283E1;-3.702640533E-3;-3.834037781E0;1.343984962E0
2.081222574E1;6.154799461E-1;-3.484449387E0;-3.187302113E0
2.082169866E1;-4.730546474E-1;-1.613430500E0;-6.750434399E0
2.083117158E1;-1.955848336E0;-8.429389000E-1;-7.370007992E0
2.084064454E1;-4.627507210E0;-1.329749584E0;-5.613948345E0
2.085011746E1;-8.246440887E0;-2.618165493E0;-3.819148540E0
2.085959043E1;-1.044628906E1;-1.366116047E0;-1.262883425E0
2.086906335E1;-7.469100952E0;8.200004578E0;1.061236572E1
2.087853626E1;-5.165076256E-1;2.095294762E1;1.669654465E1
2.088800918E1;-6.197201014E-1;1.965689850E1;-4.747833014E-1
2.089748215E1;1.111075282E0;3.426784515E0;-1.020915413E1
2.090695507E1;2.221715450E0;-1.195628071E1;-1.015577698E1
2.091642798E1;-5.011402130E0;-1.141583157E1;-2.814488411E0
2.092590095E1;-1.471149921E1;-4.365585804E0;-4.240944386E0
2.093537387E1;-1.574365997E1;-2.247021198E0;-4.866274357E0
2.094484678E1;-1.068973732E1;-2.622170925E0;6.791684628E-1
2.095431975E1;-8.678375244E0;-1.115380287E0;6.681039810E0
2.096379267E1;-1.425545692E1;2.930033684E0;5.116104603E0
2.097326559E1;-2.290423203E1;6.434267998E0;2.870895863E0
2.098273855E1;-2.044427872E1;3.817008972E0;2.830983400E0
2.099221147E1;-1.194173241E1;-9.899997711E-2;1.386630535E0
2.100168439E1;-5.858096123E0;-8.432207108E-1;-3.515586853E-1
2.101115736E1;-9.425380826E-1;9.993171692E-2;-2.817665339E0
2.102063027E1;2.411060333E0;1.277150154E0;-5.355655670E0
2.103010319E1;3.911941528E0;1.847980499E0;-5.385301590E0
2.103957616E1;3.548157454E0;1.476332664E0;-4.635840416E0
2.104904908E1;2.846676350E0;-2.956581116E-2;-3.714675188E0
2.105852199E1;1.960419178E0;-1.296082497E0;-1.918505192E0
2.106799496E1;4.719409347E-1;-1.222416878E0;-1.153385639E-1
2.107746788E1;-8.966022730E-1;-1.743202209E-1;5.441926718E-1
2.108694079E1;-1.075384855E0;7.431917191E-1;-2.298367023E-1
2.109641376E1;-3.217805624E-1;8.290557861E-1;-1.290236950E0
2.110588668E1;4.119988680E-1;4.559297562E-1;-1.769420862E0
2.111535960E1;1.038000703E0;-4.311943054E-2;-1.694000721E0
2.112483251E1;1.463502169E0;-4.570369720E-1;-1.033169270E0
2.113430548E1;1.689182758E0;-6.588916779E-1;-3.760931492E-1
2.114377840E1;1.717235804E0;-5.649232864E-1;3.026280403E-1
2.115325132E1;1.332868338E0;-2.183246613E-1;1.020122886E0
2.116272428E1;8.630986214E-1;1.797657013E-1;1.941111922E0
2.117219720E1;5.578521490E-1;1.945905685E-1;2.238110065E0
2.118167012E1;5.351295471E-1;7.561302185E-2;2.085674763E0
2.119114309E1;7.766647339E-1;1.506233215E-1;1.831781507E0
2.120061600E1;1.234681368E0;2.418584824E-1;9.924201965E-1
2.121008892E1;1.410858631E0;5.130729675E-1;2.440690994E-1
2.121956189E1;1.640206337E0;5.320129395E-1;-4.193367958E-1
2.122903480E1;1.212664604E0;2.785358429E-1;-4.197857380E-1
2.123850772E1;1.106518865E0;-5.981445312E-2;4.699690342E-1
2.124798069E1;8.941848278E-1;-4.208679199E-1;1.135441065E0
2.125745361E1;1.335384011E0;-4.980583191E-1;1.027200818E0
2.126692652E1;2.147905111E0;1.401319504E-1;7.540585995E-1
2.127639949E1;2.425709724E0;1.479161263E0;-2.452769279E-1
2.128587241E1;1.933586478E0;2.828862190E0;-2.181992531E-1
2.129534533E1;1.549033165E0;3.335310936E0;-1.677296162E-1
2.130481829E1;1.933709025E0;3.081629753E0;2.648565769E-1
2.131429121E1;2.437934160E0;3.271764755E0;4.554858208E-1
2.132376413E1;4.457283974E0;3.315855980E0;-2.767188549E-1
2.133323704E1;6.997903824E0;3.194227219E0;-1.669869900E0
2.134271001E1;8.695272446E0;3.326580048E0;-2.085448742E0
2.135218293E1;9.381938934E0;3.377357483E0;-1.849630594E0
2.136165585E1;8.942649841E0;3.455219269E0;-1.548944712E0
2.137112882E1;8.240692139E0;3.654776096E0;-1.080550909E0
2.138060173E1;7.943101406E0;4.029914379E0;-1.414301395E-1
2.139007465E1;8.006748199E0;4.562181950E0;9.330247641E-1
2.139954762E1;8.352863312E0;5.473939419E0;1.235117793E0
2.140902053E1;9.051383018E0;7.232934475E0;-1.819794178E-1
2.141849345E1;1.038943005E1;1.038353825E1;1.791039944E0
2.142796642E1;9.501529694E0;1.389482117E1;3.209768772E0
2.143743934E1;8.133735657E0;1.584856033E1;2.810536146E0
2.144691225E1;8.857165337E0;1.667591476E1;2.233910084E0
2.145638517E1;1.042273235E1;1.665205383E1;2.697019577E0
2.146585814E1;1.065267086E1;1.455303192E1;-1.151418567E0
2.147533105E1;1.042295837E1;1.075649738E1;-7.979871750E0
2.148480397E1;1.137153435E1;6.472363472E0;-1.096734238E1
2.149427694E1;1.090476227E1;2.244069099E0;-1.146549988E1
2.150374986E1;8.112996101E0;-1.303557873E0;-1.151025677E1
2.151322277E1;3.938989639E-1;-8.826045990E-1;-1.379538155E1
2.152269574E1;-6.396034241E0;3.176482201E0;-8.591352463E0
2.153216866E1;-6.450307369E0;7.349441528E0;7.468202114E-1
2.154164158E1;-6.886944294E0;9.953516006E0;4.911715031E0
2.155111449E1;-7.702378750E0;9.063185692E0;5.168358803E0
2.156058746E1;-8.000005722E0;5.446012497E0;2.892706871E0
2.157006038E1;-6.474519730E0;1.527065754E0;1.864976406E0
2.157953329E1;-3.738985062E0;-1.104723454E0;2.344933510E0
2.158900626E1;-1.731335640E0;-2.155671597E0;2.188882589E0
2.159847918E1;-1.209018707E0;-2.232248306E0;1.326269865E0
2.160795210E1;-1.779674530E0;-1.790742874E0;2.717192173E-1
2.161742507E1;-2.387805939E0;-1.419844627E0;-1.733071804E-1
2.162689798E1;-1.906822205E0;-1.899238110E0;3.438384533E-1
2.163637090E1;-1.191012859E0;-3.147664070E0;6.059926748E-1
2.164584387E1;-6.449842453E-1;-4.553902626E0;4.776172638E-1
2.165531678E1;3.724312782E-1;-5.876624107E0;6.270573139E-1
2.166478970E1;1.506323814E0;-6.636410236E0;8.126561642E-1
2.167426267E1;1.956968069E0;-6.679590225E0;1.036475778E0
2.168373559E1;1.599094152E0;-6.376762867E0;1.108014464E0
2.169320850E1;8.995790482E-1;-6.104910851E0;8.643783331E-1
2.170268142E1;1.670079231E-1;-6.027630806E0;3.888750076E-1
2.171215439E1;-5.629553795E-1;-5.978240013E0;3.456974030E-1
2.172162730E1;-1.673910379E0;-5.761964798E0;5.950533152E-1
2.173110022E1;-3.463891506E0;-5.212129116E0;7.755519152E-1
2.174057319E1;-5.778206825E0;-4.365058899E0;1.070680857E0
2.175004611E1;-7.846317291E0;-3.466566563E0;1.646761060E0
2.175951902E1;-8.704270363E0;-2.790685654E0;1.878380299E0
2.176899194E1;-8.266648293E0;-2.680819035E0;1.593175650E0
2.177846491E1;-7.555262089E0;-3.261136532E0;6.091291308E-1
2.178793782E1;-7.327600956E0;-3.409256458E0;-4.905960560E-1
2.179741074E1;-7.780405045E0;-2.545798302E0;-6.962133646E-1
2.180688371E1;-8.156414032E0;-7.280931473E-1;-9.270492792E-1
2.181635663E1;-8.391062737E0;1.600249290E0;-1.085945725E0
2.182582954E1;-8.496198654E0;3.176408768E0;-1.738883495E0
2.183530251E1;-8.054369926E0;4.038311005E0;-3.317475080E0
2.184477543E1;-4.906460762E0;2.531093597E0;-2.434591293E0
2.185424835E1;-1.370749474E0;4.388875961E-1;-1.371537685E0
2.186372126E1;-2.767415047E0;2.116737366E-1;-7.364082336E0
2.187319423E1;-3.530695915E0;7.547550201E-1;-7.616569996E0
2.188266715E1;-2.015418530E0;-6.972122192E-2;-2.063444614E0
2.189214012E1;4.595341682E-1;-2.739608288E0;2.060430527E0
2.190161303E1;-6.307921410E-1;-3.896755695E0;-3.876841068E-2
2.191108595E1;-2.138603687E0;-2.500185013E0;-3.983935595E0
2.192055887E1;-2.682121992E0;-1.243314743E-1;-6.231167793E0
2.193003184E1;-3.447654963E0;6.441268921E-1;-5.958109379E0
2.193950475E1;-5.574011326E0;-5.518970490E-1;-5.112072945E0
2.194897767E1;-7.389117241E0;-4.505243301E-1;-2.736746311E0
2.195845064E1;-3.586780548E0;6.413657188E0;8.467313766E0
2.196792355E1;5.601171494E0;1.770013809E1;1.687396622E1
2.197739647E1;1.993106842E0;1.920161057E1;-1.557018638E0
2.198686939E1;3.033758163E0;2.913010597E0;-1.054403496E1
2.199634236E1;1.200118184E0;-1.183833027E1;-8.016113281E0
2.200581527E1;-6.787077904E0;-1.048175144E1;-1.359735966E0
2.201528819E1;-1.659441757E1;-3.099874020E0;-5.213542938E0
2.202476116E1;-1.604439735E1;-1.815860748E0;-3.711917877E0
2.203423408E1;-8.140430450E0;-4.003669262E0;3.716166496E0
2.204370699E1;-4.336544991E0;-4.339929104E0;7.368788719E0
2.205317991E1;-1.102853203E1;6.326808929E-1;2.102758646E0
2.206265288E1;-2.211495590E1;6.480368614E0;-5.320429802E-2
2.207212579E1;-2.067728996E1;5.057233810E0;1.618552446E0
2.208159871E1;-1.144362831E1;6.501083374E-1;1.213613749E0
2.209107168E1;-5.129016399E0;-3.792610168E-1;4.476804733E-1
2.210054460E1;-1.854389191E0;4.635391235E-1;-1.578176737E0
2.211001751E1;-7.906234860E-1;1.502444267E0;-4.187233448E0
2.211949048E1;3.581941128E-3;1.809244156E0;-4.148818970E0
2.212896340E1;4.628691673E-1;1.310951233E0;-3.132047653E0
2.213843632E1;2.579801679E-1;4.936256409E-1;-2.688617706E0
2.214790928E1;-6.031440496E-1;9.907531738E-2;-2.047746658E0
2.215738220E1;-1.365527511E0;2.661876678E-1;-1.179647446E0
2.216685512E1;-1.541485190E0;5.292320251E-1;-7.731819153E-1
2.217632803E1;-1.484630704E0;5.401668549E-1;-2.797489166E-1
2.218580100E1;-1.678490043E0;5.179061890E-1;5.033085346E-1
2.219527392E1;-1.685050607E0;6.556539536E-1;9.002733231E-1
2.220474684E1;-1.027789474E0;7.552652359E-1;8.419936895E-1
2.221421980E1;1.225526333E-1;4.809894562E-1;5.744364262E-1
2.222369272E1;1.205559731E0;1.339492798E-1;9.954977036E-2
2.223316564E1;1.881782889E0;-1.210136414E-1;-5.057473183E-1
2.224263861E1;3.000915051E0;-3.161792755E-1;-6.119956970E-1
2.225211152E1;3.776935339E0;-4.505538940E-2;-1.642432213E-1
2.226158444E1;3.893631458E0;1.207647324E-1;3.610596657E-1
2.227105736E1;4.180930614E0;-1.640644073E-1;6.970231533E-1
2.228053032E1;4.291424751E0;-4.315366745E-1;4.073731899E-1
2.229000324E1;4.315574169E0;-5.307540894E-1;-2.259724140E-1
2.229947616E1;5.077329636E0;-1.383974075E0;-1.145654678E0
2.230894913E1;4.354013443E0;-1.037011147E0;-1.156231642E0
2.231842204E1;4.133082390E0;-8.389053345E-1;-9.258549213E-1
2.232789496E1;3.450578451E0;-3.448925018E-1;-7.098157406E-1
2.233736793E1;2.013530493E0;6.259126663E-1;-1.252276897E-1
2.234684085E1;9.488435984E-1;1.041705132E0;1.168616295E0
2.235631376E1;-5.371892452E-1;1.269855499E0;2.399484873E0
2.236578668E1;-7.687442303E-1;1.447229385E0;1.312270522E0
2.237525965E1;4.455358982E-1;2.334302902E0;4.991161823E-1
2.238473256E1;1.266186237E0;3.681520462E0;3.842346668E-1
2.239420548E1;2.487485409E0;3.783954620E0;3.515229225E-1
2.240367845E1;4.052493572E0;3.279897690E0;6.822490692E-2
2.241315137E1;5.136419296E0;3.038953781E0;-5.768556595E-1
2.242262428E1;6.171765804E0;3.008170128E0;-7.787067890E-1
2.243209725E1;6.540141106E0;3.408772469E0;-5.150494576E-1
2.244157017E1;6.482717514E0;3.624644279E0;-4.773521423E-1
2.245104309E1;6.589206219E0;3.722544193E0;-7.242543697E-1
2.246051605E1;6.936404705E0;4.185941696E0;-6.486384869E-1
2.246998897E1;7.456060410E0;4.738773346E0;-3.569698334E-2
2.247946189E1;8.256583214E0;5.175921440E0;8.482927084E-1
2.248893480E1;9.178449631E0;5.959770203E0;2.325661659E0
2.249840777E1;9.775650024E0;7.866149902E0;2.432343245E0
2.250788069E1;1.106674957E1;1.105247307E1;3.957587719E0
2.251735361E1;1.098965263E1;1.467168617E1;4.999725342E0
2.252682658E1;1.008188915E1;1.614654541E1;3.342244864E0
2.253629949E1;1.165781116E1;1.588670731E1;2.391719103E0
2.254577241E1;1.295209885E1;1.462617111E1;-1.393593669E0
2.255524532E1;1.320609093E1;1.114598656E1;-9.031557083E0
2.256471829E1;1.439137840E1;7.067770004E0;-1.192213821E1
2.257419121E1;1.415109062E1;3.631152153E0;-1.250211906E1
2.258366413E1;1.114012051E1;1.456010342E0;-1.169170856E1
2.259313710E1;5.136602402E0;1.525596619E0;-1.307805443E1
2.260261001E1;-3.762988567E0;4.020730495E0;-1.364040565E1
2.261208293E1;-7.736465931E0;6.727756977E0;-6.059074402E0
2.262155590E1;-8.235219002E0;8.420211792E0;1.012252808E0
2.263102882E1;-1.039717770E1;8.851823807E0;4.696496010E0
2.264050173E1;-1.139568615E1;6.863487244E0;5.372975826E0
2.264997470E1;-9.725276947E0;3.397974968E0;4.546968460E0
2.265944762E1;-6.808209896E0;8.365516663E-1;4.287385941E0
2.266892053E1;-4.454185009E0;-2.027068138E-1;3.417114019E0
2.267839345E1;-3.389736176E0;-4.933824539E-1;1.630466223E0
2.268786642E1;-3.221735477E0;-1.177495956E0;-1.663599014E-1
2.269733934E1;-2.825371742E0;-2.166589737E0;-1.667248726E0
2.270681225E1;-1.997808456E0;-2.699040413E0;-1.355043888E0
2.271628522E1;-1.102570057E0;-3.077048063E0;-2.606892586E-1
2.272575814E1;-6.591048241E-1;-3.752881765E0;1.281731129E-1
2.273523105E1;-1.970801353E-1;-4.887449741E0;-1.933093071E-1
2.274470402E1;9.522209167E-1;-6.399350643E0;-7.102342844E-1
2.275417694E1;2.536754608E0;-7.660180569E0;-1.231879354E0
2.276364986E1;3.886827469E0;-8.261505127E0;-8.707686663E-1
2.277312282E1;4.013861656E0;-8.045803070E0;-5.504072905E-1
2.278259574E1;2.618314743E0;-7.119400024E0;-9.085866213E-1
2.279206866E1;7.696132660E-1;-6.110218048E0;-1.019095182E0
2.280154158E1;-1.157892227E0;-5.194879532E0;-4.126908779E-1
2.281101454E1;-3.163824797E0;-4.439262867E0;6.530917883E-1
2.282048746E1;-4.951389313E0;-3.813853741E0;1.690305829E0
2.282996038E1;-6.770156860E0;-2.954324245E0;2.658200264E0
2.283943335E1;-8.892016411E0;-1.845551491E0;2.927666903E0
2.284890626E1;-1.014742661E1;-1.503221512E0;2.503181458E0
2.285837918E1;-9.517662048E0;-2.641037464E0;1.675260305E0
2.286785215E1;-7.879503250E0;-4.041952610E0;6.710585356E-1
2.287732506E1;-5.530824661E0;-5.133551121E0;7.500135899E-2
2.288679798E1;-4.474185944E0;-4.458600998E0;-1.097155452E0
2.289627090E1;-4.902121544E0;-1.541315556E0;-3.088319778E0
2.290574387E1;-5.394181252E0;1.908415794E0;-3.770193577E0
2.291521678E1;-4.890836716E0;3.783906937E0;-3.451199770E0
2.292468975E1;-4.882080555E0;4.223943710E0;-4.277040958E0
2.293416267E1;-4.488772392E0;3.646254539E0;-5.627211094E0
2.294363559E1;-2.654158831E0;2.672077179E0;-3.771730661E0
2.295310850E1;-4.013917446E0;2.043207169E0;-3.032104969E0
2.296258147E1;-7.558725357E0;1.397424698E0;-3.745831251E0
2.297205439E1;-9.233846664E0;1.028699875E-1;-1.830647469E0
2.298152730E1;-5.166768551E0;-2.609157085E0;2.907927990E0
2.299100027E1;-3.045219898E0;-4.024946690E0;2.398608208E0
2.300047319E1;-3.112388611E0;-3.649458408E0;-3.071411133E0
2.300994611E1;-1.451707125E0;-2.062129498E0;-5.978001595E0
2.301941902E1;-3.701369762E-1;-7.681055069E-1;-6.690739632E0
2.302889199E1;-1.260666966E0;-5.982065201E-1;-6.716613770E0
2.303836491E1;-3.391632557E0;-1.261021614E0;-6.393327713E0
2.304783783E1;-4.818193913E0;1.489348412E0;-1.154468894E0
2.305731079E1;-1.754400134E0;1.309180260E1;1.459276199E1
2.306678371E1;6.238286972E0;2.115832138E1;1.077264500E1
2.307625663E1;2.771561146E-1;1.554180145E1;-4.115324497E0
2.308572960E1;3.061699629E0;-6.226770401E0;-1.259354210E1
2.309520251E1;1.692457080E0;-1.539504814E1;-9.442117691E0
2.310467543E1;-7.224029541E0;-7.230577469E0;-3.126469135E0
2.311414835E1;-1.693747902E1;1.129760742E0;-5.483570576E0
